Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,strain,Stage,treatment,rna subtype,GEO Accession
SRR870925,72346,5498296,76,3,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219141
SRR870926,358250,27227000,76,19,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,none,total RNA,GSM1219142
SRR870927,4000000,3.04e+08,76,203,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,SoxB1 MO,total RNA,GSM1219143
SRR870928,4000000,3.04e+08,76,204,SRX288495,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431122,SAMN02183615,simple,7955,Danio rerio,GSM1152457,GEO,SRA082637,09,2013,Lee,Nanog MO 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219144
SRR870929,4000000,3.04e+08,76,203,SRX288496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431123,SAMN02183616,simple,7955,Danio rerio,GSM1152458,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep1,Cycloheximide 4hpf Total mRNA,Whole embryos,TUAB,4hpf,cycloheximide,,GSM1219145
SRR870930,2917628,221739728,76,148,SRX288496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431123,SAMN02183616,simple,7955,Danio rerio,GSM1152458,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep1,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1219146
SRR870931,3166948,240688048,76,160,SRX288496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431123,SAMN02183616,simple,7955,Danio rerio,GSM1152458,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep1,WT 6hpf poly(A)+ mRNA,Whole embryos,TUAB,6hpf,none,,GSM1219147
SRR870932,4000000,3.04e+08,76,201,SRX288496,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431123,SAMN02183616,simple,7955,Danio rerio,GSM1152458,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep1,WT 8hpf poly(A)+ mRNA,Whole embryos,TUAB,8hpf,none,,GSM1152436
SRR870933,3341854,253980904,76,169,SRX288497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431124,SAMN02183617,simple,7955,Danio rerio,GSM1152459,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep2,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",,GSM1152437
SRR870934,4000000,3.04e+08,76,201,SRX288497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431124,SAMN02183617,simple,7955,Danio rerio,GSM1152459,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep2,MZpou5f1 Nanog + SoxB1 MO 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO",,GSM1152438
SRR870935,3226103,245183828,76,163,SRX288497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431124,SAMN02183617,simple,7955,Danio rerio,GSM1152459,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep2,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152439
SRR870936,4000000,3.04e+08,76,202,SRX288497,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431124,SAMN02183617,simple,7955,Danio rerio,GSM1152459,GEO,SRA082637,09,2013,Lee,Nanog + SoxB1 MO Total mRNA,Nanog + SoxB1 MO Total mRNA rep2,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152440
SRR870937,2501045,190079420,76,124,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152441
SRR870938,4000000,3.04e+08,76,186,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,polyA RNA,GSM1152442
SRR870939,4000000,3.04e+08,76,179,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152443
SRR870940,4000000,3.04e+08,76,188,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog + SoxB1 MO input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",polyA RNA,GSM1152444
SRR870941,2179744,165660544,76,104,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog + SoxB1 ribosome protected fragments for Ribosome Profiling,Whole embryos,TUAB,2hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152445
SRR870942,4000000,3.04e+08,76,180,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152446
SRR870943,4000000,3.04e+08,76,187,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 4hpf poly(A)+ mRNA,Whole embryos,TUAB,4hpf,none,polyA RNA,GSM1152447
SRR870944,4000000,3.04e+08,76,185,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 4hpf Total mRNA,Whole embryos,TUAB,4hpf,none,total RNA,GSM1152448
SRR870945,4000000,3.04e+08,76,178,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Alpha-amanitin 4hpf Total mRNA,Whole embryos,TUAB,4hpf,alpha-amanitin,total RNA,GSM1152449
SRR870946,4000000,3.04e+08,76,185,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,U1U2 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"U1 MO, U2 MO",total RNA,GSM1152450
SRR870947,4000000,3.04e+08,76,180,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,Nanog MO,total RNA,GSM1152451
SRR870948,4000000,3.04e+08,76,196,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,SoxB1 MO,total RNA,GSM1152452
SRR870949,4000000,3.04e+08,76,178,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,TUAB,4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152453
SRR870950,3720391,282749716,76,166,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,none,total RNA,GSM1152454
SRR870951,4000000,3.04e+08,76,178,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 Nanog MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,Nanog MO,total RNA,GSM1152455
SRR870952,4000000,3.04e+08,76,174,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,SoxB1 MO,total RNA,GSM1152456
SRR870953,4000000,3.04e+08,76,175,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1152457
SRR870954,4000000,3.04e+08,76,177,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152458
SRR870955,4000000,3.04e+08,76,175,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152459
SRR870956,4000000,3.04e+08,76,172,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,WT 6hpf Total mRNA,Whole embryos,TUAB,6hpf,none,total RNA,GSM1152460
SRR870957,2429556,184646256,76,120,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Alpha-amanitin 6hpf Total mRNA,Whole embryos,TUAB,6hpf,alpha-amanitin,total RNA,GSM1152461
SRR870958,4000000,3.04e+08,76,196,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Cycloheximide 6hpf Total mRNA,Whole embryos,TUAB,6hpf,cycloheximide,total RNA,GSM1152462
SRR870959,4000000,3.04e+08,76,188,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog MO 6hpf Total mRNA,Whole embryos,TUAB,6hpf,Nanog MO,total RNA,GSM1219140
SRR870960,4000000,3.04e+08,76,179,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219141
SRR870961,4000000,3.04e+08,76,181,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Nanog + SoxB1 MO Total mRNA,Whole embryos,TUAB,6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219142
SRR870962,4000000,3.04e+08,76,180,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,none,total RNA,GSM1219143
SRR870963,2535356,192687056,76,121,SRX288498,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431125,SAMN02183622,simple,7955,Danio rerio,GSM1152460,GEO,SRA082637,09,2013,Lee,MZpou5f1 6hpf Total mRNA,MZpou5f1 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,SoxB1 MO,total RNA,GSM1219144
SRR870964,4000000,3.04e+08,76,204,SRX288499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431126,SAMN02183623,simple,7955,Danio rerio,GSM1152461,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",total RNA,GSM1219145
SRR870965,2871088,218202688,76,147,SRX288499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431126,SAMN02183623,simple,7955,Danio rerio,GSM1152461,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,Cycloheximide 4hpf Total mRNA,Whole embryos,TUAB,4hpf,cycloheximide,,GSM1219146
SRR870966,2745570,208663320,76,141,SRX288499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431126,SAMN02183623,simple,7955,Danio rerio,GSM1152461,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 4hpf Total mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},4hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1219147
SRR870967,4000000,3.04e+08,76,205,SRX288499,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431126,SAMN02183623,simple,7955,Danio rerio,GSM1152461,GEO,SRA082637,09,2013,Lee,MZpou5f1 SoxB1 MO 6hpf Total mRNA,MZpou5f1 SoxB1 MO 6hpf Total mRNA,WT 6hpf poly(A)+ mRNA,Whole embryos,TUAB,6hpf,none,,GSM1152436
SRR870968,2639312,200587712,76,134,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,WT 8hpf poly(A)+ mRNA,Whole embryos,TUAB,8hpf,none,,GSM1152437
SRR870969,4000000,3.04e+08,76,180,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO",,GSM1152438
SRR870970,4000000,3.04e+08,76,202,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO",,GSM1152439
SRR870971,2537633,192860108,76,130,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 6hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},6hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152440
SRR870972,4000000,3.04e+08,76,203,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO + rescue mRNA 8hpf poly(A)+ mRNA,Whole embryos,MZpou5f1 {hi349Tg/hi349Tg},8hpf,"Nanog MO, SoxB1 MO, rescue mRNA",,GSM1152441
SRR870973,1345160,102232160,76,63,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,WT 2hpf Total mRNA,Whole embryos,TUAB,2hpf,none,total RNA,GSM1152442
SRR870974,4000000,3.04e+08,76,188,SRX288500,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP023492,PRJNA206070,24056933,"",SRS431127,SAMN02183624,simple,7955,Danio rerio,GSM1152462,GEO,SRA082637,09,2013,Lee,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,MZpou5f1 Nanog + SoxB1 MO 6hpf Total mRNA,WT input mRNA for Ribosome Profiling,Whole embryos,TUAB,2hpf,none,polyA RNA,GSM1152443
