Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,assay types,cultivar,dev_stage,geo_loc_name,tissue,BioSampleModel,replicate,ecotype,library number
SRR11943800,5686767,898509186,158,344,SRX8488482,3411_P5-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788057,SAMN15153565,simple,4577,Zea mays,3411_P5-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,3411,V7,China: Hainan,leaf,Plant,,,P5-3
SRR11943799,68032682,10204902300,150,5851,SRX8488483,ear1_Maize_FLRibo-seq,RNA-Seq,size fractionation,OTHER,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788058,SAMN15153512,simple,4577,Zea mays,ear1_Maize_FLRibo-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",FLRibo-seq,B73,V12,China: Wuhan,ear,Plant,,,
SRR11943798,5458433,862432414,158,325,SRX8488484,384-2_P4-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788059,SAMN15153566,simple,4577,Zea mays,384-2_P4-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,384-2,V7,China: Hainan,leaf,Plant,,,P4-1
SRR11943797,8665094,1369084852,158,532,SRX8488485,4019_P6-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788060,SAMN15153567,simple,4577,Zea mays,4019_P6-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,4019,V7,China: Hainan,leaf,Plant,,,P6-1
SRR11943796,5113225,807889550,158,312,SRX8488486,4F1_P1-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788061,SAMN15153568,simple,4577,Zea mays,4F1_P1-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,4F1,V7,China: Hainan,leaf,Plant,,,P1-3
SRR11943795,6068533,958828214,158,369,SRX8488487,5311_P2-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788062,SAMN15153569,simple,4577,Zea mays,5311_P2-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,5311,V7,China: Hainan,leaf,Plant,,,P2-3
SRR11943794,6641354,1049333932,158,407,SRX8488488,7327_P3-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788063,SAMN15153570,simple,4577,Zea mays,7327_P3-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,7327,V7,China: Hainan,leaf,Plant,,,P3-3
SRR11943793,3358630,530663540,158,206,SRX8488489,812_P1-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788064,SAMN15153571,simple,4577,Zea mays,812_P1-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,812,V7,China: Hainan,leaf,Plant,,,P1-2
SRR11943792,6986185,1103817230,158,424,SRX8488490,832_P1-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788065,SAMN15153572,simple,4577,Zea mays,832_P1-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,832,V7,China: Hainan,leaf,Plant,,,P1-1
SRR11943791,8898790,1406008820,158,545,SRX8488491,835A_P5-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788067,SAMN15153573,simple,4577,Zea mays,835A_P5-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,835A,V7,China: Hainan,leaf,Plant,,,P5-1
SRR11943790,4911528,776021424,158,306,SRX8488492,835b_P2-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788066,SAMN15153574,simple,4577,Zea mays,835b_P2-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,835B,V7,China: Hainan,leaf,Plant,,,P2-1
SRR11943789,6642179,1049464282,158,399,SRX8488493,975-12_P4-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788068,SAMN15153575,simple,4577,Zea mays,975-12_P4-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,975-12,V7,China: Hainan,leaf,Plant,,,P4-3
SRR11943788,68509984,10276497600,150,6090,SRX8488494,ear2_Maize_FLRibo-seq,RNA-Seq,size fractionation,OTHER,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788069,SAMN15153513,simple,4577,Zea mays,ear2_Maize_FLRibo-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",FLRibo-seq,B73,V12,China: Wuhan,ear,Plant,biological replicate = ear1_Maize_FLRibo-seq,,
SRR11943787,7020045,1109167110,158,428,SRX8488495,9782_P3-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788070,SAMN15153576,simple,4577,Zea mays,9782_P3-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,9782,V7,China: Hainan,leaf,Plant,,,P3-1
SRR11943786,4762418,752462044,158,285,SRX8488496,A619_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788072,SAMN15153577,simple,4577,Zea mays,A619_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,A619,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943785,4594107,725868906,158,285,SRX8488497,B111_P4-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788071,SAMN15153578,simple,4577,Zea mays,B111_P4-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B111,V7,China: Hainan,leaf,Plant,,,P4-2
SRR11943784,7140285,1128165030,158,437,SRX8488498,B113_P6-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788073,SAMN15153579,simple,4577,Zea mays,B113_P6-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B113,V7,China: Hainan,leaf,Plant,,,P6-1
SRR11943783,3846529,607751582,158,227,SRX8488499,B113_P7-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788074,SAMN15153580,simple,4577,Zea mays,B113_P7-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B113,V7,China: Hainan,leaf,Plant,,,P7-1
SRR11943782,4160511,657360738,158,249,SRX8488500,B73_P4-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788075,SAMN15153581,simple,4577,Zea mays,B73_P4-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,B73,V7,China: Hainan,leaf,Plant,,,P4-1
SRR11943781,11314318,1787662244,158,712,SRX8488501,BEM_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788076,SAMN15153582,simple,4577,Zea mays,BEM_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,BEM,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943780,6887195,1088176810,158,409,SRX8488502,BGY_P4-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788077,SAMN15153583,simple,4577,Zea mays,BGY_P4-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,BGY,V7,China: Hainan,leaf,Plant,,,P4-1
SRR11943779,5569115,879920170,158,351,SRX8488503,BS16_P5-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788078,SAMN15153584,simple,4577,Zea mays,BS16_P5-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,BS16,V7,China: Hainan,leaf,Plant,,,P5-2
SRR11943778,6274160,991317280,158,377,SRX8488504,BT1_H1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788079,SAMN15153585,simple,4577,Zea mays,BT1_H1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,BT1,V7,China: Hainan,leaf,Plant,,,H1
SRR11943777,67123246,10068486900,150,5733,SRX8488505,leaf2_Rice_FLRibo-seq,RNA-Seq,size fractionation,OTHER,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788080,SAMN15153514,simple,39947,Oryza sativa Japonica Group,leaf2_Rice_FLRibo-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",FLRibo-seq,Nipponbare,V2,China: Wuhan,leaf,Plant,,,
SRR11943776,4273382,675194356,158,260,SRX8488506,BY4944_P2-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788081,SAMN15153586,simple,4577,Zea mays,BY4944_P2-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By4944,V7,China: Hainan,leaf,Plant,,,P2-3
SRR11943775,4184753,661190974,158,249,SRX8488507,BY809_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788082,SAMN15153587,simple,4577,Zea mays,BY809_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By809,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943774,6345858,1002645564,158,388,SRX8488508,BY813_P1-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788083,SAMN15153588,simple,4577,Zea mays,BY813_P1-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By813,V7,China: Hainan,leaf,Plant,,,P1-3
SRR11943773,5419814,856330612,158,337,SRX8488509,BY815_P2-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788084,SAMN15153589,simple,4577,Zea mays,BY815_P2-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By815,V7,China: Hainan,leaf,Plant,,,P2-1
SRR11943772,4384839,692804562,158,275,SRX8488510,By843_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788085,SAMN15153590,simple,4577,Zea mays,By843_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By843,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943771,8254247,1304171026,158,519,SRX8488511,BY855_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788086,SAMN15153591,simple,4577,Zea mays,BY855_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,By855,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943770,6610843,1044513194,158,417,SRX8488512,CF3_P2-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788087,SAMN15153592,simple,4577,Zea mays,CF3_P2-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CF3,V7,China: Hainan,leaf,Plant,,,P2-2
SRR11943769,5883819,929643402,158,352,SRX8488513,CHENG698_P4-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788088,SAMN15153593,simple,4577,Zea mays,CHENG698_P4-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,Cheng698,V7,China: Hainan,leaf,Plant,,,P4-3
SRR11943768,7058736,1115280288,158,432,SRX8488514,chuan48-2_P6-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788089,SAMN15153594,simple,4577,Zea mays,chuan48-2_P6-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,chuan48-2,V7,China: Hainan,leaf,Plant,,,P6-1
SRR11943767,8563255,1352994290,158,529,SRX8488515,CI7_P6-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788090,SAMN15153595,simple,4577,Zea mays,CI7_P6-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CI7,V7,China: Hainan,leaf,Plant,,,P6-1
SRR11943766,68639820,10295973000,150,5934,SRX8488516,stem1_Rice_FLRibo-seq,RNA-Seq,size fractionation,OTHER,PAIRED,0,0,BGISEQ,BGISEQ-500,SRP266320,PRJNA637713,1,"",SRS6788091,SAMN15153515,simple,39947,Oryza sativa Japonica Group,stem1_Rice_FLRibo-seq,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",FLRibo-seq,Nipponbare,V2,China: Wuhan,stem,Plant,,,
SRR11943765,5494609,868148222,158,331,SRX8488517,CIMBL106_H1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788093,SAMN15153596,simple,4577,Zea mays,CIMBL106_H1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL106,V7,China: Hainan,leaf,Plant,,,H1
SRR11943764,6672261,1054217238,158,404,SRX8488518,CIMBL109_P1-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788092,SAMN15153597,simple,4577,Zea mays,CIMBL109_P1-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL109,V7,China: Hainan,leaf,Plant,,,P1-1
SRR11943763,7974065,1259902270,158,505,SRX8488519,CIMBL10_P3-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788094,SAMN15153598,simple,4577,Zea mays,CIMBL10_P3-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL10,V7,China: Hainan,leaf,Plant,,,P3-2
SRR11943762,7451685,1177366230,158,443,SRX8488520,CIMBL110_P4-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788095,SAMN15153599,simple,4577,Zea mays,CIMBL110_P4-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL110,V7,China: Hainan,leaf,Plant,,,P4-1
SRR11943761,6648557,1050472006,158,394,SRX8488521,CIMBL112_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788096,SAMN15153600,simple,4577,Zea mays,CIMBL112_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL112,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943760,5500797,869125926,158,325,SRX8488522,CIMBL116_P6-2,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788097,SAMN15153601,simple,4577,Zea mays,CIMBL116_P6-2,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL116,V7,China: Hainan,leaf,Plant,,,P6-2
SRR11943759,3897191,615756178,158,229,SRX8488523,CIMBL116_P7-1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788098,SAMN15153602,simple,4577,Zea mays,CIMBL116_P7-1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL116,V7,China: Hainan,leaf,Plant,,,P7-1
SRR11943758,6503834,1027605772,158,392,SRX8488524,CIMBL122_H1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788099,SAMN15153603,simple,4577,Zea mays,CIMBL122_H1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL122,V7,China: Hainan,leaf,Plant,,,H1
SRR11943757,6066022,958431476,158,368,SRX8488525,CIMBL124_P5-3,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788101,SAMN15153604,simple,4577,Zea mays,CIMBL124_P5-3,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL124,V7,China: Hainan,leaf,Plant,,,P5-3
SRR11943756,6858333,1083616614,158,413,SRX8488526,CIMBL125_H1,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS6788100,SAMN15153605,simple,4577,Zea mays,CIMBL125_H1,Huazhong Agricultural University,SRA1084273,04,2021,Makar,"","",3'Ribo-seq,CIMBL125,V7,China: Hainan,leaf,Plant,,,H1
SRR13808105,323604,51129432,158,23,SRX10190958,N_stem1_Arabidopsis_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337633,SAMN18087565,simple,3701,Arabidopsis,N_stem1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,,,
SRR13808104,6352394,1003678252,158,478,SRX10190959,N_stem2_Arabidopsis_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337635,SAMN18087566,simple,3701,Arabidopsis,N_stem2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,biological replicate = N_stem1_Arabidopsis,,
SRR13808103,2951991,466414578,158,224,SRX10190960,N_root1_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337636,SAMN18087584,simple,39947,Oryza sativa Japonica Group,N_root1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,root,Plant,,,
SRR13808102,8672306,1370224348,158,630,SRX10190961,Nb_leaf1_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337637,SAMN18087585,simple,39947,Oryza sativa Japonica Group,Nb_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,,,
SRR13808101,4282144,676578752,158,317,SRX10190962,Nb_leaf2_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337638,SAMN18087586,simple,39947,Oryza sativa Japonica Group,Nb_leaf2_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,booting stage,China: Wuhan,leaf,Plant,biological replicate = Nb_leaf1_Rice,,
SRR13808100,2509315,396471770,158,188,SRX10190963,Ns_leaf1_Rice_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337639,SAMN18087587,simple,39947,Oryza sativa Japonica Group,Ns_leaf1_Rice,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Nipponbare,V2,China: Wuhan,leaf,Plant,,,
SRR13808099,5027072,794277376,158,359,SRX10190964,N_tassel1_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337640,SAMN18087589,simple,4577,Zea mays,N_tassel1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,,,
SRR13808098,2034479,321447682,158,147,SRX10190965,N_tassel2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337641,SAMN18087590,simple,4577,Zea mays,N_tassel2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,tassel,Plant,biological replicate = N_tassel1_Maize,,
SRR13808097,3928661,620728438,158,289,SRX10190966,N_stem1_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337642,SAMN18087591,simple,4577,Zea mays,N_stem1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,,,
SRR13808096,2218956,350595048,158,163,SRX10190967,N_stem2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337644,SAMN18087592,simple,4577,Zea mays,N_stem2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,stem,Plant,biological replicate = N_stem1_Maize,,
SRR13808095,2035653,321633174,158,150,SRX10190968,seedling2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337645,SAMN18087594,simple,4577,Zea mays,seedling2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,seedling,Plant,biological replicate = seedling1_Maize,,
SRR13808094,1424451,225063258,158,109,SRX10190969,N_root2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337646,SAMN18087596,simple,4577,Zea mays,N_root2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,root,Plant,biological replicate = N_root1_Maize,,
SRR13808093,22227494,3511944052,158,1670,SRX10190970,N_seedling1_Arabidopsis_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337643,SAMN18087567,simple,3701,Arabidopsis,N_seedling1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,,,
SRR13808092,1993571,314984218,158,147,SRX10190971,N_leaf1_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337648,SAMN18087597,simple,4577,Zea mays,N_leaf1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,leaf,Plant,,,
SRR13808091,2870860,453595880,158,210,SRX10190972,N_leaf2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337647,SAMN18087598,simple,4577,Zea mays,N_leaf2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,14d,China: Wuhan,leaf,Plant,biological replicate = N_leaf1_Maize,,
SRR13808090,21068381,3328804198,158,1544,SRX10190973,N_ear1_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337649,SAMN18087599,simple,4577,Zea mays,N_ear1_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,ear,Plant,,,
SRR13808089,13603938,2149422204,158,999,SRX10190974,N_ear2_Maize_3'Ribo-seq,OTHER,size fractionation,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337650,SAMN18087600,simple,4577,Zea mays,N_ear2_Maize,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,B73,V12,China: Wuhan,ear,Plant,biological replicate = N_ear1_Maize,,
SRR13808088,3897563,123596553,31,45,SRX10190975,N_stem1_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337633,SAMN18087565,simple,3701,Arabidopsis,N_stem1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,,,
SRR13808087,8870226,246511744,27,96,SRX10190976,N_stem2_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337635,SAMN18087566,simple,3701,Arabidopsis,N_stem2_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,mature,China: Wuhan,stem,Plant,biological replicate = N_stem1_Arabidopsis,,
SRR13808086,10792666,319256213,29,124,SRX10190977,N_seedling1_Arabidopsis_Ribo-seq,OTHER,other,OTHER,SINGLE,0,0,ILLUMINA,HiSeq X Ten,SRP266320,PRJNA637713,1,"",SRS8337643,SAMN18087567,simple,3701,Arabidopsis,N_seedling1_Arabidopsis,Huazhong Agricultural University,SRA1201188,04,2021,Makar,"","",,Columbia,bolting stage,China: Wuhan,seedling,Plant,,,
