Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,tissue,genetic background,cell treatment,assay type,cell lysis conditions,GEO Accession
SRR10398799,47705814,2432996514,51,816,SRX7099021,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611283,SAMN13191474,simple,10090,Mus musculus,GSM4148258,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,8: Ski2.clone5F.d0_rep2_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Aven3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933417
SRR10398800,41788638,2131220538,51,716,SRX7099022,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611284,SAMN13191473,simple,10090,Mus musculus,GSM4148259,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,9: Ski2.clone5F.d0_rep3_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V5 Mtr43xFlag-Avi/3xFlag-Avi,none,CRAC (long protocol),RIPA,GSM3933418
SRR10398801,50721502,2586796602,51,870,SRX7099023,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611285,SAMN13191472,simple,10090,Mus musculus,GSM4148260,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,10: Ski2.clone5F.d0_rep1_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V5 Mtr43xFlag-Avi/3xFlag-Avi,none,CRAC (long protocol),RIPA,GSM3933419
SRR10398802,47897525,2442773775,51,822,SRX7099024,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611286,SAMN13191471,simple,10090,Mus musculus,GSM4148261,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,11: Ski2.clone5F.d0_rep2_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V5 Mtr43xFlag-Avi/3xFlag-Avi,none,CRAC (long protocol),RIPA,GSM3933420
SRR10398803,48036613,2449867263,51,825,SRX7099025,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611287,SAMN13191470,simple,10090,Mus musculus,GSM4148262,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,12: Ski2.clone5F.d0_rep3_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Rps103xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933421
SRR10398804,47730359,2434248309,51,812,SRX7099026,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611288,SAMN13191469,simple,10090,Mus musculus,GSM4148263,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,13: Ski2.clone5F.d4_rep1_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933422
SRR10398805,45701323,2330767473,51,778,SRX7099027,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611289,SAMN13191468,simple,10090,Mus musculus,GSM4148264,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,14: Ski2.clone5F.d4_rep2_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933423
SRR10398806,47201450,2407273950,51,806,SRX7099028,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611290,SAMN13191467,simple,10090,Mus musculus,GSM4148265,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,15: Ski2.clone5F.d4_rep3_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933424
SRR10398807,47700819,2432741769,51,817,SRX7099029,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611291,SAMN13191466,simple,10090,Mus musculus,GSM4148266,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,16: Ski2.clone5F.d4_rep1_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933425
SRR10398808,50998417,2600919267,51,890,SRX7099030,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611292,SAMN13191465,simple,10090,Mus musculus,GSM4148267,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,17: Ski2.clone5F.d4_rep2_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),RIPA,GSM3933426
SRR10398809,51170203,2609680353,51,883,SRX7099031,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611293,SAMN13191464,simple,10090,Mus musculus,GSM4148268,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,18: Ski2.clone5F.d4_rep3_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933427
SRR10398810,47029723,2398515873,51,810,SRX7099032,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611294,SAMN13191463,simple,10090,Mus musculus,GSM4148269,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,19: Ski2.clone5F.d4_rep1_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933428
SRR10398811,49401236,2519463036,51,848,SRX7099033,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611295,SAMN13191462,simple,10090,Mus musculus,GSM4148270,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,20: Ski2.clone5F.d4_rep2_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933429
SRR10398812,55780547,2844807897,51,954,SRX7099034,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611296,SAMN13191461,simple,10090,Mus musculus,GSM4148271,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,21: Ski2.clone5F.d4_rep3_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933430
SRR10398813,50026102,2551331202,51,859,SRX7099035,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611297,SAMN13191459,simple,10090,Mus musculus,GSM4148272,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,22: Ski2.clone5F.d4_rep1_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933431
SRR10398814,49088047,2503490397,51,842,SRX7099036,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611298,SAMN13191458,simple,10090,Mus musculus,GSM4148273,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,23: Ski2.clone5F.d4_rep2_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (short protocol),RIPA,GSM3933432
SRR10398815,47563207,2425723557,51,820,SRX7099037,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611299,SAMN13191456,simple,10090,Mus musculus,GSM4148274,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,24: Ski2.clone5F.d4_rep3_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (long protocol),RIPA,GSM3933433
SRR10398816,49793971,2539492521,51,857,SRX7099038,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611300,SAMN13191455,simple,10090,Mus musculus,GSM4148275,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,25: Ski2Aven.clone7E.d0_rep1_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (short protocol),TN150+NP40,GSM3933434
SRR10398817,50728932,2587175532,51,870,SRX7099039,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611301,SAMN13191454,simple,10090,Mus musculus,GSM4148276,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,26: Ski2Aven.clone7E.d0_rep2_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (short protocol),RIPA,GSM3933435
SRR10398818,47198649,2407131099,51,813,SRX7099040,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611302,SAMN13191452,simple,10090,Mus musculus,GSM4148277,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,27: Ski2Aven.clone7E.d0_rep3_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (long protocol),RIPA,GSM3933436
SRR10398819,48710093,2484214743,51,836,SRX7099041,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611303,SAMN13191451,simple,10090,Mus musculus,GSM4148278,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,28: Ski2Aven.clone7E.d0_rep1_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,CRAC (short protocol),TN150+NP40,GSM3933437
SRR10398820,49866634,2543198334,51,852,SRX7099042,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611304,SAMN13191501,simple,10090,Mus musculus,GSM4148279,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,29: Ski2Aven.clone7E.d0_rep2_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviFocad-/-,none,CRAC (short protocol),TN150+NP40,GSM3933438
SRR10398821,47733159,2434391109,51,818,SRX7099043,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611305,SAMN13191500,simple,10090,Mus musculus,GSM4148280,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,30: Ski2Aven.clone7E.d0_rep3_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviFocad-/-,none,CRAC (short protocol),TN150+NP40,GSM3933439
SRR10398822,45840263,2337853413,51,793,SRX7099044,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611306,SAMN13191499,simple,10090,Mus musculus,GSM4148281,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,31: Ski2Aven.clone7E.d0_rep1_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Xrn13xFLAG-Avi/3xFLAG-Avi,none,CRAC (long protocol),RIPA,GSM3933440
SRR10398823,49479702,2523464802,51,846,SRX7099045,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611307,SAMN13191497,simple,10090,Mus musculus,GSM4148282,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,32: Ski2Aven.clone7E.d0_rep2_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Xrn13xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),RIPA,GSM3933441
SRR10398824,47858821,2440799871,51,835,SRX7099046,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611308,SAMN13191496,simple,10090,Mus musculus,GSM4148283,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,33: Ski2Aven.clone7E.d0_rep3_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Xrn13xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933442
SRR10398825,48680836,2482722636,51,846,SRX7099047,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611309,SAMN13191495,simple,10090,Mus musculus,GSM4148284,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,34: Ski2Aven.clone7E.d0_rep1_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Xrn13xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933443
SRR10398826,47398441,2417320491,51,825,SRX7099048,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611310,SAMN13191494,simple,10090,Mus musculus,GSM4148285,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,35: Ski2Aven.clone7E.d0_rep2_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Xrn13xFLAG-Avi/3xFLAG-Avi,none,CRAC (short protocol),TN150+NP40,GSM3933444
SRR10398827,48130402,2454650502,51,835,SRX7099049,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611311,SAMN13191493,simple,10090,Mus musculus,GSM4148286,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,36: Ski2Aven.clone7E.d0_rep3_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,RNA-seq,Agilent Absolutely RNA Miniprep Kit,GSM3933445
SRR10398828,47861414,2440932114,51,823,SRX7099050,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611312,SAMN13191492,simple,10090,Mus musculus,GSM4148287,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,37: Ski2Aven.clone7E.d4_rep1_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933446
SRR10398829,46931837,2393523687,51,810,SRX7099051,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611313,SAMN13191490,simple,10090,Mus musculus,GSM4148288,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,38: Ski2Aven.clone7E.d4_rep2_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933447
SRR10398830,51468597,2624898447,51,891,SRX7099052,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611314,SAMN13191489,simple,10090,Mus musculus,GSM4148289,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,39: Ski2Aven.clone7E.d4_rep3_0,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-AviAven-/-,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933448
SRR10398831,49298668,2514232068,51,852,SRX7099053,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611315,SAMN13191488,simple,10090,Mus musculus,GSM4148290,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,40: Ski2Aven.clone7E.d4_rep1_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933449
SRR10398832,48606794,2478946494,51,837,SRX7099054,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611316,SAMN13191487,simple,10090,Mus musculus,GSM4148291,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,41: Ski2Aven.clone7E.d4_rep2_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,0.1uM 4OHT for 2 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933450
SRR10398833,46333855,2363026605,51,793,SRX7099055,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611317,SAMN13191486,simple,10090,Mus musculus,GSM4148292,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,42: Ski2Aven.clone7E.d4_rep3_120,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,0.1uM 4OHT for 4 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933451
SRR10398834,45798227,2335709577,51,784,SRX7099056,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611318,SAMN13191485,simple,10090,Mus musculus,GSM4148293,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,43: Ski2Aven.clone7E.d4_rep1_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933452
SRR10398835,45326228,2311637628,51,774,SRX7099057,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611319,SAMN13191483,simple,10090,Mus musculus,GSM4148294,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,44: Ski2Aven.clone7E.d4_rep2_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,0.1uM 4OHT for 2 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933453
SRR10398836,48973877,2497667727,51,835,SRX7099058,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611320,SAMN13191482,simple,10090,Mus musculus,GSM4148295,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,45: Ski2Aven.clone7E.d4_rep3_240,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/- Skiv2lfl/fl,0.1uM 4OHT for 4 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933454
SRR10398837,46179890,2355174390,51,786,SRX7099059,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611321,SAMN13191481,simple,10090,Mus musculus,GSM4148296,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,46: Ski2Aven.clone7E.d4_rep1_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi Skiv2lfl/flAven-/-,none,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933455
SRR10398838,46064674,2349298374,51,794,SRX7099060,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611322,SAMN13191480,simple,10090,Mus musculus,GSM4148297,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,47: Ski2Aven.clone7E.d4_rep2_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi Skiv2lfl/flAven-/-,0.1uM 4OHT for 2 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933456
SRR10398839,48713800,2484403800,51,837,SRX7099061,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP213860,PRJNA553494,32048998,"",SRS5611323,SAMN13191479,simple,10090,Mus musculus,GSM4148298,GEO,SRA918882,02,2020,Tuck,mouse embryonic stem cell,48: Ski2Aven.clone7E.d4_rep3_360,mouse embryonic stem cell,mouse embryonic stem cell,Rosa26Cre-ERT2/BirA-V6 Skiv2l3xFLAG-Avi/3xFLAG-Avi Skiv2lfl/flAven-/-,0.1uM 4OHT for 4 days,RNA-seq (batch 3),Agilent Absolutely RNA Miniprep Kit,GSM3933457
