Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cultivar,line,tissue,experiment type,molecule subtype,GEO Accession
SRR8763309,2096138,106903038,51,45,SRX5554185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518081,SAMN11191726,simple,28526,Solanum pennellii,GSM3682216,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTCONSPSHOOTB [B03_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682253
SRR8763310,2506202,127816302,51,52,SRX5554185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518081,SAMN11191726,simple,28526,Solanum pennellii,GSM3682216,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTCONSPSHOOTB [B03_TOTAL],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682254
SRR8763311,2771854,141364554,51,61,SRX5554185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518081,SAMN11191726,simple,28526,Solanum pennellii,GSM3682216,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTCONSPSHOOTB [B03_TOTAL],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682255
SRR8763312,2653088,135307488,51,62,SRX5554185,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518081,SAMN11191726,simple,28526,Solanum pennellii,GSM3682216,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTCONSPSHOOTB [B03_TOTAL],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682256
SRR8763313,1657248,82862400,50,35,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682257
SRR8763314,1277570,65156070,51,27,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682258
SRR8763315,1548957,78996807,51,32,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682259
SRR8763316,2284322,116500422,51,43,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682260
SRR8763317,1590158,81098058,51,35,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,polyA RNA,GSM3682261
SRR8763318,1593984,81293184,51,37,SRX5554186,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518080,SAMN11191725,simple,28526,Solanum pennellii,GSM3682217,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRACONSPSHOOTB [B03_TRAP],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,polyA RNA,GSM3682262
SRR8763319,704567,35228350,50,15,SRX5554187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518082,SAMN11191724,simple,28526,Solanum pennellii,GSM3682218,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTSUBSPSHOOTB [B04_TOTAL],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-HR3,hairy root culture 1cm root tips,Random primed libraries,TRAP RNA,GSM3682263
SRR8763320,1651613,84232263,51,35,SRX5554187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518082,SAMN11191724,simple,28526,Solanum pennellii,GSM3682218,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTSUBSPSHOOTB [B04_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682264
SRR8763321,2017055,102869805,51,42,SRX5554187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518082,SAMN11191724,simple,28526,Solanum pennellii,GSM3682218,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTSUBSPSHOOTB [B04_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682265
SRR8763322,1881596,95961396,51,41,SRX5554187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518082,SAMN11191724,simple,28526,Solanum pennellii,GSM3682218,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTSUBSPSHOOTB [B04_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682266
SRR8763323,1834597,93564447,51,42,SRX5554187,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518082,SAMN11191724,simple,28526,Solanum pennellii,GSM3682218,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TOTSUBSPSHOOTB [B04_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682267
SRR8763324,2132342,106617100,50,46,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682268
SRR8763325,1128873,57572523,51,24,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682269
SRR8763326,1334966,68083266,51,28,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,polyA RNA,GSM3682270
SRR8763327,8823401,449993451,51,168,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling shoot apical meristem,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling shoot apical meristem,Random primed libraries,TRAP RNA,GSM3682271
SRR8763328,2435925,124232175,51,54,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682272
SRR8763329,2339804,119330004,51,55,SRX5554188,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518083,SAMN11191723,simple,28526,Solanum pennellii,GSM3682219,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling shoot apical meristem,TRASUBSPSHOOTB [B04_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682273
SRR8763330,2645704,132285200,50,56,SRX5554189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518084,SAMN11191722,simple,4081,Solanum lycopersicum,GSM3682220,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTCONSLROOTB [B09_TOTAL],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682274
SRR8763331,1341721,68427771,51,28,SRX5554189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518084,SAMN11191722,simple,4081,Solanum lycopersicum,GSM3682220,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTCONSLROOTB [B09_TOTAL],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:His6:FLAG-GFP-AtRPL18-5,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682275
SRR8763332,1582729,80719179,51,32,SRX5554189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518084,SAMN11191722,simple,4081,Solanum lycopersicum,GSM3682220,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTCONSLROOTB [B09_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682276
SRR8763333,2406364,122724564,51,52,SRX5554189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518084,SAMN11191722,simple,4081,Solanum lycopersicum,GSM3682220,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTCONSLROOTB [B09_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682277
SRR8763334,2321057,118373907,51,53,SRX5554189,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518084,SAMN11191722,simple,4081,Solanum lycopersicum,GSM3682220,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTCONSLROOTB [B09_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682278
SRR8763335,2747367,137368350,50,59,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682279
SRR8763336,2740042,139742142,51,59,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682280
SRR8763835,3143917,160339767,51,65,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682281
SRR8763836,6088221,310499271,51,114,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682282
SRR8763837,2787322,142153422,51,61,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682283
SRR8763838,2591119,132147069,51,61,SRX5554190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518085,SAMN11191721,simple,4081,Solanum lycopersicum,GSM3682221,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRACONSLROOTB [B09_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682284
SRR8763839,2396777,119838850,50,51,SRX5554191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518086,SAMN11191720,simple,4081,Solanum lycopersicum,GSM3682222,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTB [B10_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682285
SRR8763840,1627662,83010762,51,35,SRX5554191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518086,SAMN11191720,simple,4081,Solanum lycopersicum,GSM3682222,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTB [B10_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682286
SRR8763841,1929635,98411385,51,40,SRX5554191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518086,SAMN11191720,simple,4081,Solanum lycopersicum,GSM3682222,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTB [B10_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682287
SRR8763842,2152632,109784232,51,47,SRX5554191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518086,SAMN11191720,simple,4081,Solanum lycopersicum,GSM3682222,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTB [B10_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682288
SRR8763843,2106285,107420535,51,49,SRX5554191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518086,SAMN11191720,simple,4081,Solanum lycopersicum,GSM3682222,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TOTSUBSLROOTB [B10_TOTAL],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682289
SRR8763844,3340603,167030150,50,72,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,polyA RNA,GSM3682290
SRR8763845,6306297,321621147,51,136,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:His6:FLAG-GFP-AtRPL18-1,7 days-old seedling 1 cm roots tips,Random primed libraries,TRAP RNA,GSM3682291
SRR8763846,7214888,367959288,51,149,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682292
SRR8763847,6140230,313151730,51,116,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],7 days-old seedling 1 cm roots tips,Solanum pennellii LA0716,35S:NTF-3,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682293
SRR8763848,3290108,167795508,51,73,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],7 days-old seedling 1 cm roots tips,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling 1 cm roots tips,Random primed libraries,nuclear RNA,GSM3682294
SRR8763849,3060931,156107481,51,72,SRX5554192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518087,SAMN11191719,simple,4081,Solanum lycopersicum,GSM3682223,GEO,SRA863775,09,2019,Reynoso,7 days-old seedling 1 cm roots tips,TRASUBSLROOTB [B10_TRAP],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682295
SRR8763850,1400851,70042550,50,29,SRX5554193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518088,SAMN11191718,simple,4081,Solanum lycopersicum,GSM3682224,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6B [B17_TOTAL],hairy root culture 1cm root tips,Solanum lycopersicum cv. M82,35S:NTF-HR-2,hairy root culture 1cm root tips,Random primed libraries,nuclear RNA,GSM3682296
SRR8763851,2935600,149715600,51,62,SRX5554193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518088,SAMN11191718,simple,4081,Solanum lycopersicum,GSM3682224,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6B [B17_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682297
SRR8763852,3510306,179025606,51,72,SRX5554193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP189094,PRJNA528488,31604238,"",SRS4518088,SAMN11191718,simple,4081,Solanum lycopersicum,GSM3682224,GEO,SRA863775,09,2019,Reynoso,hairy root culture 1cm root tips,TOTCONHAIRYROOTT6B [B17_TOTAL],7 days-old seedling shoot apical meristem,Solanum lycopersicum cv. M82,35S:NTF-1,7 days-old seedling shoot apical meristem,Random primed libraries,nuclear RNA,GSM3682298
