Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,cell line,cell type,tag
SRR18189886,4000000,4e+08,50,188,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189887,4000000,4e+08,50,188,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189888,4000000,4e+08,50,188,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189889,1365566,136556600,50,65,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189890,4000000,4e+08,50,179,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189891,4000000,4e+08,50,183,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189892,4000000,4e+08,50,182,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189893,4000000,4e+08,50,180,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189894,4000000,4e+08,50,183,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189895,4000000,4e+08,50,182,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189896,4000000,4e+08,50,181,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189897,4000000,4e+08,50,186,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189898,4000000,4e+08,50,186,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189899,4000000,4e+08,50,190,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189900,4000000,4e+08,50,187,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189901,4000000,4e+08,50,188,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189902,4000000,4e+08,50,190,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189903,4000000,4e+08,50,189,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189904,2203642,220364200,50,108,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189905,4000000,4e+08,50,181,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189906,4000000,4e+08,50,180,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189907,4000000,4e+08,50,182,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189908,4000000,4e+08,50,180,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189909,4000000,4e+08,50,185,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189910,4000000,4e+08,50,185,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189911,4000000,4e+08,50,190,SRX14336727,GSM5929274,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151313,SAMN26356052,simple,9606,Homo sapiens,GSM5929274,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-1  [ribo_noDOX_1],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189846,4000000,4e+08,50,177,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189847,4000000,4e+08,50,184,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189848,4000000,4e+08,50,187,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189849,4000000,4e+08,50,187,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189850,4000000,4e+08,50,187,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189851,1499921,149992100,50,71,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189852,4000000,4e+08,50,177,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189853,4000000,4e+08,50,181,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189854,4000000,4e+08,50,180,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189855,4000000,4e+08,50,179,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189856,4000000,4e+08,50,181,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189857,4000000,4e+08,50,181,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18189858,4000000,4e+08,50,179,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189998,4000000,4e+08,50,184,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18189999,4000000,4e+08,50,185,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190000,4000000,4e+08,50,189,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190001,4000000,4e+08,50,186,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190002,4000000,4e+08,50,187,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190003,4000000,4e+08,50,189,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190004,4000000,4e+08,50,189,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190005,2460939,246093900,50,119,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Dox Treated
SRR18190006,4000000,4e+08,50,179,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
SRR18190007,4000000,4e+08,50,178,SRX14336728,GSM5929275,OTHER,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP362139,PRJNA811788,35626002,"",SRS12151312,SAMN26356051,simple,9606,Homo sapiens,GSM5929275,"Wendel Lab, Cancer Biology and Genetics, Memorial Sloan Kettering Cancer Center",SRA1380028,03,2022,Mohan,Human embryonic kidney 293 cells,RF 293T4A DMSO-2  [ribo_noDOX_2],Human embryonic kidney 293 cells,293T4A,Human embryonic kidney cell line,Untreated
