Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,ENA first public,ENA last update,External Id,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Submitter Id,common name,sample name,sex,strain,tissue type
ERR4882037,38001997,5736750557,75,2171,ERX4751546,rn_lv_EndoG_WT_5_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651799,SAMEA6941910,simple,10116,Rattus norvegicus,SAMEA6941910,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_WT_5_mR,2020-11-28,2020-06-10,SAMEA6941910,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_WT_5_mR,Norway rat,rn_lv_EndoG_WT_5_mR,male,SHR,left ventricle
ERR4882038,37568084,5671988992,75,2147,ERX4751547,rn_lv_EndoG_tG_1_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651800,SAMEA6941911,simple,10116,Rattus norvegicus,SAMEA6941911,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_tG_1_mR,2020-11-28,2020-06-10,SAMEA6941911,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_tG_1_mR,Norway rat,rn_lv_EndoG_tG_1_mR,male,SHR-Endog transgenic,left ventricle
ERR4882039,35148313,5306629858,75,2014,ERX4751548,rn_lv_EndoG_tG_2_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651801,SAMEA6941912,simple,10116,Rattus norvegicus,SAMEA6941912,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_tG_2_mR,2020-11-28,2020-06-10,SAMEA6941912,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_tG_2_mR,Norway rat,rn_lv_EndoG_tG_2_mR,male,SHR-Endog transgenic,left ventricle
ERR4882040,34784140,5251388803,75,1988,ERX4751549,rn_lv_EndoG_tG_3_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651802,SAMEA6941913,simple,10116,Rattus norvegicus,SAMEA6941913,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_tG_3_mR,2020-11-28,2020-06-10,SAMEA6941913,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_tG_3_mR,Norway rat,rn_lv_EndoG_tG_3_mR,male,SHR-Endog transgenic,left ventricle
ERR4882041,31674920,4782600024,75,1817,ERX4751550,rn_lv_EndoG_tG_4_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651803,SAMEA6941914,simple,10116,Rattus norvegicus,SAMEA6941914,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_tG_4_mR,2020-11-28,2020-06-10,SAMEA6941914,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_tG_4_mR,Norway rat,rn_lv_EndoG_tG_4_mR,male,SHR-Endog transgenic,left ventricle
ERR4882042,42234381,6376645147,75,2398,ERX4751551,rn_lv_EndoG_tG_5_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651804,SAMEA6941915,simple,10116,Rattus norvegicus,SAMEA6941915,ERA3168394,11,2020,Makar,"",rn_lv_EndoG_tG_5_mR,2020-11-28,2020-06-10,SAMEA6941915,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,rn_lv_EndoG_tG_5_mR,Norway rat,rn_lv_EndoG_tG_5_mR,male,SHR-Endog transgenic,left ventricle
ERR4882043,23614780,4698097599,99,1940,ERX4751552,mm_wh_001_endoWT1_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651805,SAMEA6941916,simple,10090,Mus musculus,SAMEA6941916,ERA3168394,11,2020,Makar,"",mm_wh_001_endoWT1_mR,2020-11-28,2020-06-10,SAMEA6941916,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_001_endoWT1_mR,house mouse,mm_wh_001_endoWT1_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882044,28569427,5690714507,99,1958,ERX4751553,mm_wh_002_endoWT2_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651806,SAMEA6941917,simple,10090,Mus musculus,SAMEA6941917,ERA3168394,11,2020,Makar,"",mm_wh_002_endoWT2_mR,2020-11-28,2020-06-10,SAMEA6941917,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_002_endoWT2_mR,house mouse,mm_wh_002_endoWT2_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882045,24659188,4911306258,99,1692,ERX4751554,mm_wh_003_endoWT3_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651807,SAMEA6941918,simple,10090,Mus musculus,SAMEA6941918,ERA3168394,11,2020,Makar,"",mm_wh_003_endoWT3_mR,2020-11-28,2020-06-10,SAMEA6941918,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_003_endoWT3_mR,house mouse,mm_wh_003_endoWT3_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882046,30299289,6024788514,99,2094,ERX4751555,mm_wh_004_endoWT4_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651808,SAMEA6941919,simple,10090,Mus musculus,SAMEA6941919,ERA3168394,11,2020,Makar,"",mm_wh_004_endoWT4_mR,2020-11-28,2020-06-10,SAMEA6941919,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_004_endoWT4_mR,house mouse,mm_wh_004_endoWT4_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882047,32311615,6440867190,99,2244,ERX4751556,mm_wh_005_endoWT5_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651809,SAMEA6941920,simple,10090,Mus musculus,SAMEA6941920,ERA3168394,11,2020,Makar,"",mm_wh_005_endoWT5_mR,2020-11-28,2020-06-10,SAMEA6941920,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_005_endoWT5_mR,house mouse,mm_wh_005_endoWT5_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882048,33343252,6636235527,99,2310,ERX4751557,mm_wh_006_endoKO1_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651810,SAMEA6941921,simple,10090,Mus musculus,SAMEA6941921,ERA3168394,11,2020,Makar,"",mm_wh_006_endoKO1_mR,2020-11-28,2020-06-10,SAMEA6941921,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_006_endoKO1_mR,house mouse,mm_wh_006_endoKO1_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882049,34979049,6983655074,99,2418,ERX4751558,mm_wh_007_endoKO2_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651811,SAMEA6941922,simple,10090,Mus musculus,SAMEA6941922,ERA3168394,11,2020,Makar,"",mm_wh_007_endoKO2_mR,2020-11-28,2020-06-10,SAMEA6941922,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_007_endoKO2_mR,house mouse,mm_wh_007_endoKO2_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882050,48052147,9595542079,99,3322,ERX4751559,mm_wh_008_endoKO3_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651812,SAMEA6941923,simple,10090,Mus musculus,SAMEA6941923,ERA3168394,11,2020,Makar,"",mm_wh_008_endoKO3_mR,2020-11-28,2020-06-10,SAMEA6941923,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_008_endoKO3_mR,house mouse,mm_wh_008_endoKO3_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882051,28737280,5732866100,99,1999,ERX4751560,mm_wh_009_endoKO4_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651813,SAMEA6941924,simple,10090,Mus musculus,SAMEA6941924,ERA3168394,11,2020,Makar,"",mm_wh_009_endoKO4_mR,2020-11-28,2020-06-10,SAMEA6941924,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_009_endoKO4_mR,house mouse,mm_wh_009_endoKO4_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882052,36373946,7261341023,99,2521,ERX4751561,mm_wh_010_endoKO5_mR,RNA-Seq,Oligo-dT,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,ERP121479,PRJEB38096,1,"",ERS4651814,SAMEA6941925,simple,10090,Mus musculus,SAMEA6941925,ERA3168394,11,2020,Makar,"",mm_wh_010_endoKO5_mR,2020-11-28,2020-06-10,SAMEA6941925,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,mm_wh_010_endoKO5_mR,house mouse,mm_wh_010_endoKO5_mR,male,C57BL/6J (Black 6) - mouse,whole heart
ERR4882053,111596427,22003871708,98,14742,ERX4751562,BXH_02_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651815,SAMEA6941926,simple,10116,Rattus norvegicus,SAMEA6941926,ERA3168394,11,2020,Makar,"",BXH_02_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941926,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_02_TL__3_tot,Norway rat,BXH_02_TL__3_tot,male,BXH02,liver
ERR4882054,98500542,19445588446,98,12908,ERX4751563,BXH_03_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651816,SAMEA6941927,simple,10116,Rattus norvegicus,SAMEA6941927,ERA3168394,11,2020,Makar,"",BXH_03_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941927,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_03_TL__3_tot,Norway rat,BXH_03_TL__3_tot,male,BXH03,liver
ERR4882055,105924763,20901518930,98,13854,ERX4751564,BXH_05_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651817,SAMEA6941928,simple,10116,Rattus norvegicus,SAMEA6941928,ERA3168394,11,2020,Makar,"",BXH_05_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941928,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_05_TL__3_tot,Norway rat,BXH_05_TL__3_tot,male,BXH05,liver
ERR4882056,120336887,23893240376,99,15857,ERX4751565,BXH_06_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651818,SAMEA6941929,simple,10116,Rattus norvegicus,SAMEA6941929,ERA3168394,11,2020,Makar,"",BXH_06_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941929,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_06_TL__3_tot,Norway rat,BXH_06_TL__3_tot,male,BXH06,liver
ERR4882057,93691828,17993294419,96,12033,ERX4751566,BXH_08_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651819,SAMEA6941930,simple,10116,Rattus norvegicus,SAMEA6941930,ERA3168394,11,2020,Makar,"",BXH_08_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941930,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_08_TL__3_tot,Norway rat,BXH_08_TL__3_tot,male,BXH08,liver
ERR4882058,154264173,30280251572,98,20121,ERX4751567,BXH_09_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651820,SAMEA6941931,simple,10116,Rattus norvegicus,SAMEA6941931,ERA3168394,11,2020,Makar,"",BXH_09_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941931,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_09_TL__3_tot,Norway rat,BXH_09_TL__3_tot,male,BXH09,liver
ERR4882059,102147137,19775145119,96,13326,ERX4751568,BXH_10_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651821,SAMEA6941932,simple,10116,Rattus norvegicus,SAMEA6941932,ERA3168394,11,2020,Makar,"",BXH_10_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941932,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:04Z,public,BXH_10_TL__3_tot,Norway rat,BXH_10_TL__3_tot,male,BXH10,liver
ERR4882060,156010566,30631966244,98,20406,ERX4751569,BXH_11_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651822,SAMEA6941933,simple,10116,Rattus norvegicus,SAMEA6941933,ERA3168394,11,2020,Makar,"",BXH_11_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941933,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_11_TL__3_tot,Norway rat,BXH_11_TL__3_tot,male,BXH11,liver
ERR4882061,81003313,15956675353,98,10633,ERX4751570,BXH_12_TL__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651823,SAMEA6941934,simple,10116,Rattus norvegicus,SAMEA6941934,ERA3168394,11,2020,Makar,"",BXH_12_TL__4_tot,2020-11-28,2020-06-10,SAMEA6941934,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_12_TL__4_tot,Norway rat,BXH_12_TL__4_tot,male,BXH12,liver
ERR4882062,141997793,27400241504,96,18430,ERX4751571,BXH_13_TL__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651824,SAMEA6941935,simple,10116,Rattus norvegicus,SAMEA6941935,ERA3168394,11,2020,Makar,"",BXH_13_TL__4_tot,2020-11-28,2020-06-10,SAMEA6941935,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,BXH_13_TL__4_tot,Norway rat,BXH_13_TL__4_tot,male,BXH13,liver
ERR4882063,83887241,16605568553,98,10697,ERX4751572,HXB_01_TL__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651825,SAMEA6941936,simple,10116,Rattus norvegicus,SAMEA6941936,ERA3168394,11,2020,Makar,"",HXB_01_TL__4_tot,2020-11-28,2020-06-10,SAMEA6941936,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_01_TL__4_tot,Norway rat,HXB_01_TL__4_tot,male,HXB01,liver
ERR4882064,113544004,22423145491,98,14446,ERX4751573,HXB_02_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651826,SAMEA6941937,simple,10116,Rattus norvegicus,SAMEA6941937,ERA3168394,11,2020,Makar,"",HXB_02_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941937,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_02_TL__3_tot,Norway rat,HXB_02_TL__3_tot,male,HXB02,liver
ERR4882065,132065453,26151262308,99,16922,ERX4751574,HXB_03_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651827,SAMEA6941938,simple,10116,Rattus norvegicus,SAMEA6941938,ERA3168394,11,2020,Makar,"",HXB_03_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941938,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_03_TL__3_tot,Norway rat,HXB_03_TL__3_tot,male,HXB03,liver
ERR4882066,106273776,21030914475,98,13553,ERX4751575,HXB_04_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651828,SAMEA6941939,simple,10116,Rattus norvegicus,SAMEA6941939,ERA3168394,11,2020,Makar,"",HXB_04_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941939,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_04_TL__3_tot,Norway rat,HXB_04_TL__3_tot,male,HXB04,liver
ERR4882067,99580633,19703486194,98,12670,ERX4751576,HXB_05_TL__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651829,SAMEA6941940,simple,10116,Rattus norvegicus,SAMEA6941940,ERA3168394,11,2020,Makar,"",HXB_05_TL__4_tot,2020-11-28,2020-06-10,SAMEA6941940,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_05_TL__4_tot,Norway rat,HXB_05_TL__4_tot,male,HXB05,liver
ERR4882068,113973237,22615873424,99,14621,ERX4751577,HXB_07_TL__4_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651830,SAMEA6941941,simple,10116,Rattus norvegicus,SAMEA6941941,ERA3168394,11,2020,Makar,"",HXB_07_TL__4_tot,2020-11-28,2020-06-10,SAMEA6941941,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_07_TL__4_tot,Norway rat,HXB_07_TL__4_tot,male,HXB07,liver
ERR4882069,106513451,20689180255,97,13405,ERX4751578,HXB_10_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651831,SAMEA6941942,simple,10116,Rattus norvegicus,SAMEA6941942,ERA3168394,11,2020,Makar,"",HXB_10_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941942,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_10_TL__3_tot,Norway rat,HXB_10_TL__3_tot,male,HXB10,liver
ERR4882070,112197077,22062654675,98,14222,ERX4751579,HXB_13_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651832,SAMEA6941943,simple,10116,Rattus norvegicus,SAMEA6941943,ERA3168394,11,2020,Makar,"",HXB_13_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941943,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_13_TL__3_tot,Norway rat,HXB_13_TL__3_tot,male,HXB13,liver
ERR4882071,87555483,17211012548,98,11134,ERX4751580,HXB_15_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651833,SAMEA6941944,simple,10116,Rattus norvegicus,SAMEA6941944,ERA3168394,11,2020,Makar,"",HXB_15_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941944,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_15_TL__3_tot,Norway rat,HXB_15_TL__3_tot,male,HXB15,liver
ERR4882072,102143931,19812180809,96,12858,ERX4751581,HXB_17_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651834,SAMEA6941945,simple,10116,Rattus norvegicus,SAMEA6941945,ERA3168394,11,2020,Makar,"",HXB_17_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941945,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_17_TL__3_tot,Norway rat,HXB_17_TL__3_tot,male,HXB17,liver
ERR4882073,101562674,20087799317,98,13039,ERX4751582,HXB_18_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651835,SAMEA6941946,simple,10116,Rattus norvegicus,SAMEA6941946,ERA3168394,11,2020,Makar,"",HXB_18_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941946,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_18_TL__3_tot,Norway rat,HXB_18_TL__3_tot,male,HXB18,liver
ERR4882074,90107233,17448254225,96,11288,ERX4751583,HXB_20_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651836,SAMEA6941947,simple,10116,Rattus norvegicus,SAMEA6941947,ERA3168394,11,2020,Makar,"",HXB_20_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941947,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_20_TL__3_tot,Norway rat,HXB_20_TL__3_tot,male,HXB20,liver
ERR4882075,140623367,27669264842,98,18594,ERX4751584,HXB_21_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651837,SAMEA6941948,simple,10116,Rattus norvegicus,SAMEA6941948,ERA3168394,11,2020,Makar,"",HXB_21_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941948,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_21_TL__3_tot,Norway rat,HXB_21_TL__3_tot,male,HXB21,liver
ERR4882076,143219840,28320058445,98,18860,ERX4751585,HXB_22_TL__3_tot,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,ERP121479,PRJEB38096,1,"",ERS4651838,SAMEA6941949,simple,10116,Rattus norvegicus,SAMEA6941949,ERA3168394,11,2020,Makar,"",HXB_22_TL__3_tot,2020-11-28,2020-06-10,SAMEA6941949,MDC,"Max Delbrück Center for Molecular Medicine, Berlin-Buch, Germany",2020-11-28T04:06:22Z,2020-06-10T17:46:05Z,public,HXB_22_TL__3_tot,Norway rat,HXB_22_TL__3_tot,male,HXB22,liver
