Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,Stage,separation,GEO Accession
SRR1062261,4000000,3.04e+08,76,185,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062262,3769482,286480632,76,185,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062263,4000000,3.04e+08,76,191,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062264,4000000,3.04e+08,76,188,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062265,4000000,3.04e+08,76,188,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062266,4000000,3.04e+08,76,190,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062267,4000000,3.04e+08,76,182,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062268,4000000,3.04e+08,76,193,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062269,4000000,3.04e+08,76,184,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062270,4000000,3.04e+08,76,192,SRX399805,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520096,SAMN02486855,simple,7955,Danio rerio,GSM1299086,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 2,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062271,4000000,3.04e+08,76,178,SRX399806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520097,SAMN02486862,simple,7955,Danio rerio,GSM1299087,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 1,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062272,2076390,157805640,76,92,SRX399806,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520097,SAMN02486862,simple,7955,Danio rerio,GSM1299087,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 1,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062273,4000000,3.04e+08,76,178,SRX399807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520098,SAMN02486859,simple,7955,Danio rerio,GSM1299088,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h input mRNA run 1,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062274,4000000,3.04e+08,76,177,SRX399807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520098,SAMN02486859,simple,7955,Danio rerio,GSM1299088,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h input mRNA run 1,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062275,678427,51560452,76,31,SRX399807,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520098,SAMN02486859,simple,7955,Danio rerio,GSM1299088,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h input mRNA run 1,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062276,4000000,3.04e+08,76,178,SRX399808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520099,SAMN02486858,simple,7955,Danio rerio,GSM1299089,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h input mRNA run 1,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062277,1907869,144998044,76,85,SRX399808,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520099,SAMN02486858,simple,7955,Danio rerio,GSM1299089,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h input mRNA run 1,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062278,4000000,3.04e+08,76,177,SRX399809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520100,SAMN02486860,simple,7955,Danio rerio,GSM1299090,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 1,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062279,3336505,253574380,76,147,SRX399809,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520100,SAMN02486860,simple,7955,Danio rerio,GSM1299090,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h input mRNA run 1,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062280,4000000,3.04e+08,76,174,SRX399810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520101,SAMN02486863,simple,7955,Danio rerio,GSM1299091,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062281,4000000,3.04e+08,76,175,SRX399810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520101,SAMN02486863,simple,7955,Danio rerio,GSM1299091,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062282,4000000,3.04e+08,76,176,SRX399810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520101,SAMN02486863,simple,7955,Danio rerio,GSM1299091,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062283,4000000,3.04e+08,76,177,SRX399810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520101,SAMN02486863,simple,7955,Danio rerio,GSM1299091,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062284,405391,30809716,76,18,SRX399810,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520101,SAMN02486863,simple,7955,Danio rerio,GSM1299091,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062285,4000000,3.04e+08,76,178,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062286,4000000,3.04e+08,76,186,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062287,4000000,3.04e+08,76,181,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062288,4000000,3.04e+08,76,184,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062289,4000000,3.04e+08,76,186,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062290,4000000,3.04e+08,76,184,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062291,4000000,3.04e+08,76,189,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062292,4000000,3.04e+08,76,182,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062293,3131415,237987540,76,152,SRX399811,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520102,SAMN02486861,simple,7955,Danio rerio,GSM1299092,GEO,SRA122405,04,2014,Bazzini,Whole embryos,12h RPFs run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062294,4000000,3.04e+08,76,180,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062295,4000000,3.04e+08,76,190,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062296,4000000,3.04e+08,76,182,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299089
SRR1062297,4000000,3.04e+08,76,189,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299090
SRR1062298,4000000,3.04e+08,76,185,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299091
SRR1062299,4000000,3.04e+08,76,190,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299092
SRR1062300,4000000,3.04e+08,76,186,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299093
SRR1062301,4000000,3.04e+08,76,189,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299094
SRR1062302,1253003,95228228,76,63,SRX399812,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520103,SAMN02486866,simple,7955,Danio rerio,GSM1299093,GEO,SRA122405,04,2014,Bazzini,Whole embryos,24h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299095
SRR1062303,4000000,3.04e+08,76,185,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299096
SRR1062304,4000000,3.04e+08,76,194,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,5hpf,column,GSM1299097
SRR1062305,4000000,3.04e+08,76,187,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,2hpf,column,GSM1299098
SRR1062306,4000000,3.04e+08,76,193,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299099
SRR1062307,4000000,3.04e+08,76,190,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299100
SRR1062308,4000000,3.04e+08,76,194,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299101
SRR1062309,4000000,3.04e+08,76,191,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,12hpf,column,GSM1299102
SRR1062310,4000000,3.04e+08,76,193,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,24hpf,column,GSM1299103
SRR1062311,1258901,95676476,76,64,SRX399813,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520104,SAMN02486864,simple,7955,Danio rerio,GSM1299094,GEO,SRA122405,04,2014,Bazzini,Whole embryos,48h RPFs run 1,Whole embryos,TUAB,48hpf,column,GSM1299104
SRR1062312,4000000,3.04e+08,76,204,SRX399814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520105,SAMN02486869,simple,7955,Danio rerio,GSM1299095,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 1 run 3,Whole embryos,TUAB,2hpf,column,GSM1299105
SRR1062313,4000000,3.04e+08,76,207,SRX399814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520105,SAMN02486869,simple,7955,Danio rerio,GSM1299095,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 1 run 3,Whole embryos,TUAB,5hpf,column,GSM1299106
SRR1062314,4000000,3.04e+08,76,206,SRX399814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520105,SAMN02486869,simple,7955,Danio rerio,GSM1299095,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 1 run 3,Whole embryos,TUAB,2hpf,column,GSM1299107
SRR1062315,2727752,207309152,76,140,SRX399814,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520105,SAMN02486869,simple,7955,Danio rerio,GSM1299095,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 1 run 3,Whole embryos,TUAB,48hpf,column,GSM1299108
SRR1062316,4000000,3.04e+08,76,205,SRX399815,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520106,SAMN02486867,simple,7955,Danio rerio,GSM1299096,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 3,Whole embryos,TUAB,2hpf,column,GSM1299109
SRR1062317,4000000,3.04e+08,76,207,SRX399815,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520106,SAMN02486867,simple,7955,Danio rerio,GSM1299096,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 3,Whole embryos,TUAB,5hpf,column,GSM1299080
SRR1062318,4000000,3.04e+08,76,205,SRX399815,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520106,SAMN02486867,simple,7955,Danio rerio,GSM1299096,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 3,Whole embryos,TUAB,5hpf,column,GSM1299081
SRR1062319,3119962,237117112,76,161,SRX399815,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520106,SAMN02486867,simple,7955,Danio rerio,GSM1299096,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h RPFs column replicate 2 run 3,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299082
SRR1062320,79810,6065560,76,4,SRX399816,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520107,SAMN02486868,simple,7955,Danio rerio,GSM1299097,GEO,SRA122405,04,2014,Bazzini,Whole embryos,5h input mRNA run 2,Whole embryos,TUAB,5hpf,sucrose cushion,GSM1299083
SRR1062321,4000000,3.04e+08,76,204,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,5hpf,column,GSM1299084
SRR1062322,774325,58848700,76,42,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,5hpf,column,GSM1299085
SRR1062323,4000000,3.04e+08,76,209,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,5hpf,column,GSM1299086
SRR1062324,4000000,3.04e+08,76,208,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,2hpf,column,GSM1299087
SRR1062325,4000000,3.04e+08,76,203,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,12hpf,column,GSM1299088
SRR1062326,4000000,3.04e+08,76,210,SRX399817,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP034750,PRJNA232649,24705786,"",SRS520108,SAMN02486871,simple,7955,Danio rerio,GSM1299098,GEO,SRA122405,04,2014,Bazzini,Whole embryos,2h input mRNA run 2,Whole embryos,TUAB,24hpf,column,GSM1299089
