Run,spots,bases,avgLength,size_MB,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,CenterName,Submission,MONTH,YEAR,AUTHOR,sample_source,sample_title,source_name,strain,gene expressed,induction concentration,induction od,induction time
SRR9691709,4579790,348064040,76,127,SRX6450849,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104567,SAMN12284007,simple,562,Escherichia coli,GSM3942264,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-1 [ribosome profiling],RFC_v3,Gly2,RFC_v3,1mM Rhamnose,0.3,2hr
SRR9691710,4863743,369644468,76,130,SRX6450849,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104567,SAMN12284007,simple,562,Escherichia coli,GSM3942264,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-1 [ribosome profiling],RFC_v3,Gly2,RFC_v3,1mM Rhamnose,0.3,2hr
SRR9691711,5981017,454557292,76,158,SRX6450850,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104568,SAMN12284006,simple,562,Escherichia coli,GSM3942265,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-2 [ribosome profiling],RFC,Gly2,RFC,1mM Rhamnose,0.3,2hr
SRR9691712,5630861,427945436,76,155,SRX6450850,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104568,SAMN12284006,simple,562,Escherichia coli,GSM3942265,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-2 [ribosome profiling],RFC,Gly2,RFC,1mM Rhamnose,0.3,2hr
SRR9691713,5586902,424604552,76,153,SRX6450850,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104568,SAMN12284006,simple,562,Escherichia coli,GSM3942265,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-2 [ribosome profiling],rnCOMT_sol,Gly2,rnCOMT_sol,1mM Rhamnose,0.3,2hr
SRR9691714,5419394,411873944,76,150,SRX6450850,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104568,SAMN12284006,simple,562,Escherichia coli,GSM3942265,GEO,SRA921338,07,2022,Makar,pmTPH,pmTPH-2 [ribosome profiling],rnCOMT_sol,Gly2,rnCOMT_sol,1mM Rhamnose,0.3,2hr
SRR9691715,2202645,167401020,76,57,SRX6450851,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104570,SAMN12284005,simple,562,Escherichia coli,GSM3942266,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-1 [ribosome profiling],rnPNMT,Gly2,rnPNMT,1mM Rhamnose,0.3,2hr
SRR9691716,2265273,172160748,76,59,SRX6450851,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104570,SAMN12284005,simple,562,Escherichia coli,GSM3942266,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-1 [ribosome profiling],rnPNMT,Gly2,rnPNMT,1mM Rhamnose,0.3,2hr
SRR9691717,2235851,169924676,76,57,SRX6450851,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104570,SAMN12284005,simple,562,Escherichia coli,GSM3942266,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-1 [ribosome profiling],rnTDC,Gly2,rnTDC,1mM Rhamnose,0.3,2hr
SRR9691718,2121129,161205804,76,55,SRX6450851,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104570,SAMN12284005,simple,562,Escherichia coli,GSM3942266,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-1 [ribosome profiling],rnTDC,Gly2,rnTDC,1mM Rhamnose,0.3,2hr
SRR9691719,1882948,143104048,76,49,SRX6450852,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104569,SAMN12284004,simple,562,Escherichia coli,GSM3942267,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-2 [ribosome profiling],rnTDC-trunc,Gly2,rnTDC-trunc,1mM Rhamnose,0.3,2hr
SRR9691720,1936490,147173240,76,50,SRX6450852,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104569,SAMN12284004,simple,562,Escherichia coli,GSM3942267,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-2 [ribosome profiling],rnTDC-trunc,Gly2,rnTDC-trunc,1mM Rhamnose,0.3,2hr
SRR9691721,1817811,138153636,76,47,SRX6450852,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104569,SAMN12284004,simple,562,Escherichia coli,GSM3942267,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-2 [ribosome profiling],saCOMT-T2A,Gly2,saCOMT-T2A,1mM Rhamnose,0.3,2hr
SRR9691722,1916228,145633328,76,49,SRX6450852,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104569,SAMN12284004,simple,562,Escherichia coli,GSM3942267,GEO,SRA921338,07,2022,Makar,RFC_v1,RFC_v1-2 [ribosome profiling],saCOMT-T2A,Gly2,saCOMT-T2A,1mM Rhamnose,0.3,2hr
SRR9691723,2652635,201600260,76,70,SRX6450853,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104571,SAMN12284056,simple,562,Escherichia coli,GSM3942268,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-1 [ribosome profiling],sfCOMT,Gly2,sfCOMT,1mM Rhamnose,0.3,2hr
SRR9691724,2824304,214647104,76,74,SRX6450853,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104571,SAMN12284056,simple,562,Escherichia coli,GSM3942268,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-1 [ribosome profiling],sfCOMT,Gly2,sfCOMT,1mM Rhamnose,0.3,2hr
SRR9691725,2752852,209216752,76,73,SRX6450853,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104571,SAMN12284056,simple,562,Escherichia coli,GSM3942268,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-1 [ribosome profiling],sgAANAT-D63G,Gly2,sgAANAT-D63G,1mM Rhamnose,0.3,2hr
SRR9691726,2793043,212271268,76,73,SRX6450853,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104571,SAMN12284056,simple,562,Escherichia coli,GSM3942268,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-1 [ribosome profiling],sgAANAT-D63G,Gly2,sgAANAT-D63G,1mM Rhamnose,0.3,2hr
SRR9691727,2588029,196690204,76,68,SRX6450854,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104572,SAMN12284055,simple,562,Escherichia coli,GSM3942269,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-2 [ribosome profiling],ssDDC,Gly2,ssDDC,1mM Rhamnose,0.3,2hr
SRR9691728,2659970,202157720,76,69,SRX6450854,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104572,SAMN12284055,simple,562,Escherichia coli,GSM3942269,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-2 [ribosome profiling],ssDDC,Gly2,ssDDC,1mM Rhamnose,0.3,2hr
SRR9691729,2491748,189372848,76,64,SRX6450854,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104572,SAMN12284055,simple,562,Escherichia coli,GSM3942269,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-2 [ribosome profiling],TP53B1,Gly2,TP53B1,1mM Rhamnose,0.3,2hr
SRR9691730,2632040,200035040,76,67,SRX6450854,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104572,SAMN12284055,simple,562,Escherichia coli,GSM3942269,GEO,SRA921338,07,2022,Makar,RFC_v2,RFC_v2-2 [ribosome profiling],TP53B1,Gly2,TP53B1,1mM Rhamnose,0.3,2hr
SRR9691731,2509059,190688484,76,66,SRX6450855,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104573,SAMN12284054,simple,562,Escherichia coli,GSM3942270,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-1 [ribosome profiling],WT,Gly2,none (wild type),1mM Rhamnose,0.3,2hr
SRR9691732,2485953,188932428,76,66,SRX6450855,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104573,SAMN12284054,simple,562,Escherichia coli,GSM3942270,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-1 [ribosome profiling],WT,Gly2,none (wild type),1mM Rhamnose,0.3,2hr
SRR9691733,2396186,182110136,76,63,SRX6450855,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104573,SAMN12284054,simple,562,Escherichia coli,GSM3942270,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-1 [ribosome profiling],atASMT-325G,Gly2,atASMT-325G,1mM Rhamnose,0.3,2hr
SRR9691734,2538621,192935196,76,67,SRX6450855,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104573,SAMN12284054,simple,562,Escherichia coli,GSM3942270,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-1 [ribosome profiling],atASMT-325G,Gly2,atASMT-325G,1mM Rhamnose,0.3,2hr
SRR9691735,2605867,198045892,76,68,SRX6450856,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104574,SAMN12284053,simple,562,Escherichia coli,GSM3942271,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-2 [ribosome profiling],bpTDC,Gly2,bpTDC,1mM Rhamnose,0.3,2hr
SRR9691736,2581947,196227972,76,69,SRX6450856,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104574,SAMN12284053,simple,562,Escherichia coli,GSM3942271,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-2 [ribosome profiling],bpTDC,Gly2,bpTDC,1mM Rhamnose,0.3,2hr
SRR9691737,2494148,189555248,76,66,SRX6450856,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104574,SAMN12284053,simple,562,Escherichia coli,GSM3942271,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-2 [ribosome profiling],BRCA,Gly2,BRCA,1mM Rhamnose,0.3,2hr
SRR9691738,2640303,200663028,76,69,SRX6450856,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104574,SAMN12284053,simple,562,Escherichia coli,GSM3942271,GEO,SRA921338,07,2022,Makar,RFC_v3,RFC_v3-2 [ribosome profiling],BRCA,Gly2,BRCA,1mM Rhamnose,0.3,2hr
SRR9691739,3723299,282970724,76,101,SRX6450857,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104576,SAMN12284052,simple,562,Escherichia coli,GSM3942272,GEO,SRA921338,07,2022,Makar,RFC,RFC-1 [ribosome profiling],BRCA_v1,Gly2,BRCA_v1,1mM Rhamnose,0.3,2hr
SRR9691740,3868748,294024848,76,105,SRX6450857,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104576,SAMN12284052,simple,562,Escherichia coli,GSM3942272,GEO,SRA921338,07,2022,Makar,RFC,RFC-1 [ribosome profiling],BRCA_v1,Gly2,BRCA_v1,1mM Rhamnose,0.3,2hr
SRR9691741,3908649,297057324,76,106,SRX6450857,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104576,SAMN12284052,simple,562,Escherichia coli,GSM3942272,GEO,SRA921338,07,2022,Makar,RFC,RFC-1 [ribosome profiling],BRCA_v2,Gly2,BRCA_v2,1mM Rhamnose,0.3,2hr
SRR9691742,3810371,289588196,76,103,SRX6450857,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104576,SAMN12284052,simple,562,Escherichia coli,GSM3942272,GEO,SRA921338,07,2022,Makar,RFC,RFC-1 [ribosome profiling],BRCA_v2,Gly2,BRCA_v2,1mM Rhamnose,0.3,2hr
SRR9691743,4787587,363856612,76,129,SRX6450858,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104575,SAMN12284051,simple,562,Escherichia coli,GSM3942273,GEO,SRA921338,07,2022,Makar,RFC,RFC-2 [ribosome profiling],btAANAT,Gly2,btAANAT,1mM Rhamnose,0.3,2hr
SRR9691744,4684367,356011892,76,126,SRX6450858,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104575,SAMN12284051,simple,562,Escherichia coli,GSM3942273,GEO,SRA921338,07,2022,Makar,RFC,RFC-2 [ribosome profiling],btAANAT,Gly2,btAANAT,1mM Rhamnose,0.3,2hr
SRR9691745,4856302,369078952,76,131,SRX6450858,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104575,SAMN12284051,simple,562,Escherichia coli,GSM3942273,GEO,SRA921338,07,2022,Makar,RFC,RFC-2 [ribosome profiling],btASMT,Gly2,btASMT,1mM Rhamnose,0.3,2hr
SRR9691746,4905543,372821268,76,132,SRX6450858,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104575,SAMN12284051,simple,562,Escherichia coli,GSM3942273,GEO,SRA921338,07,2022,Makar,RFC,RFC-2 [ribosome profiling],btASMT,Gly2,btASMT,1mM Rhamnose,0.3,2hr
SRR9691747,3042778,231251128,76,77,SRX6450859,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104579,SAMN12284050,simple,562,Escherichia coli,GSM3942274,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-1 [ribosome profiling],CC1,Gly2,CC1,1mM Rhamnose,0.3,2hr
SRR9691748,3011773,228894748,76,78,SRX6450859,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104579,SAMN12284050,simple,562,Escherichia coli,GSM3942274,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-1 [ribosome profiling],CC1,Gly2,CC1,1mM Rhamnose,0.3,2hr
SRR9691749,3079533,234044508,76,79,SRX6450859,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104579,SAMN12284050,simple,562,Escherichia coli,GSM3942274,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-1 [ribosome profiling],ccCOMT,Gly2,ccCOMT,1mM Rhamnose,0.3,2hr
SRR9691750,2896243,220114468,76,74,SRX6450859,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104579,SAMN12284050,simple,562,Escherichia coli,GSM3942274,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-1 [ribosome profiling],ccCOMT,Gly2,ccCOMT,1mM Rhamnose,0.3,2hr
SRR9691751,2896104,220103904,76,77,SRX6450860,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104577,SAMN12284049,simple,562,Escherichia coli,GSM3942275,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-2 [ribosome profiling],ckDDC,Gly2,ckDDC,1mM Rhamnose,0.3,2hr
SRR9691752,2854881,216970956,76,77,SRX6450860,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104577,SAMN12284049,simple,562,Escherichia coli,GSM3942275,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-2 [ribosome profiling],ckDDC,Gly2,ckDDC,1mM Rhamnose,0.3,2hr
SRR9691753,2766168,210228768,76,74,SRX6450860,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104577,SAMN12284049,simple,562,Escherichia coli,GSM3942275,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-2 [ribosome profiling],CNTF_belt,Gly2,CNTF_belt,1mM Rhamnose,0.3,2hr
SRR9691754,2926708,222429808,76,78,SRX6450860,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104577,SAMN12284049,simple,562,Escherichia coli,GSM3942275,GEO,SRA921338,07,2022,Makar,rnCOMT_sol,rnCOMT_sol-2 [ribosome profiling],CNTF_belt,Gly2,CNTF_belt,1mM Rhamnose,0.3,2hr
SRR9691755,7575068,575705168,76,204,SRX6450861,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104578,SAMN12284048,simple,562,Escherichia coli,GSM3942276,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-1 [ribosome profiling],cobPNMT,Gly2,cobPNMT,1mM Rhamnose,0.3,2hr
SRR9691756,7263241,552006316,76,193,SRX6450861,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104578,SAMN12284048,simple,562,Escherichia coli,GSM3942276,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-1 [ribosome profiling],cobPNMT,Gly2,cobPNMT,1mM Rhamnose,0.3,2hr
SRR9691757,7587704,576665504,76,200,SRX6450861,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104578,SAMN12284048,simple,562,Escherichia coli,GSM3942276,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-1 [ribosome profiling],cvPhhB,Gly2,cvPhhB,1mM Rhamnose,0.3,2hr
SRR9691758,7948414,604079464,76,211,SRX6450861,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104578,SAMN12284048,simple,562,Escherichia coli,GSM3942276,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-1 [ribosome profiling],cvPhhB,Gly2,cvPhhB,1mM Rhamnose,0.3,2hr
SRR9691759,6407408,486963008,76,175,SRX6450862,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104581,SAMN12283924,simple,562,Escherichia coli,GSM3942277,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-2 [ribosome profiling],ggAANAT,Gly2,ggAANAT,1mM Rhamnose,0.3,2hr
SRR9691760,6727224,511269024,76,181,SRX6450862,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104581,SAMN12283924,simple,562,Escherichia coli,GSM3942277,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-2 [ribosome profiling],ggAANAT,Gly2,ggAANAT,1mM Rhamnose,0.3,2hr
SRR9691761,6410446,487193896,76,172,SRX6450862,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104581,SAMN12283924,simple,562,Escherichia coli,GSM3942277,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-2 [ribosome profiling],ggTPH,Gly2,ggTPH,1mM Rhamnose,0.3,2hr
SRR9691762,6101766,463734216,76,165,SRX6450862,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104581,SAMN12283924,simple,562,Escherichia coli,GSM3942277,GEO,SRA921338,07,2022,Makar,rnPNMT,rnPNMT-2 [ribosome profiling],ggTPH,Gly2,ggTPH,1mM Rhamnose,0.3,2hr
SRR9691763,4121401,313226476,76,112,SRX6450863,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104582,SAMN12283922,simple,562,Escherichia coli,GSM3942278,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-1 [ribosome profiling],hsAANAT,Gly2,hsAANAT,1mM Rhamnose,0.3,2hr
SRR9691764,4150257,315419532,76,113,SRX6450863,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104582,SAMN12283922,simple,562,Escherichia coli,GSM3942278,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-1 [ribosome profiling],hsAANAT,Gly2,hsAANAT,1mM Rhamnose,0.3,2hr
SRR9691765,4008595,304653220,76,111,SRX6450863,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104582,SAMN12283922,simple,562,Escherichia coli,GSM3942278,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-1 [ribosome profiling],hsASMT,Gly2,hsASMT,1mM Rhamnose,0.3,2hr
SRR9691766,4353389,330857564,76,115,SRX6450863,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104582,SAMN12283922,simple,562,Escherichia coli,GSM3942278,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-1 [ribosome profiling],hsASMT,Gly2,hsASMT,1mM Rhamnose,0.3,2hr
SRR9691767,4491373,341344348,76,124,SRX6450864,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104580,SAMN12283921,simple,562,Escherichia coli,GSM3942279,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-2 [ribosome profiling],hsPNMT-mb,Gly2,hsPNMT-mb,1mM Rhamnose,0.3,2hr
SRR9691768,4620659,351170084,76,126,SRX6450864,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104580,SAMN12283921,simple,562,Escherichia coli,GSM3942279,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-2 [ribosome profiling],hsPNMT-mb,Gly2,hsPNMT-mb,1mM Rhamnose,0.3,2hr
SRR9691769,4973429,377980604,76,131,SRX6450864,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104580,SAMN12283921,simple,562,Escherichia coli,GSM3942279,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-2 [ribosome profiling],hsTPH_E2K,Gly2,hsTPH_E2K,1mM Rhamnose,0.3,2hr
SRR9691770,4652276,353572976,76,128,SRX6450864,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104580,SAMN12283921,simple,562,Escherichia coli,GSM3942279,GEO,SRA921338,07,2022,Makar,rnTDC,rnTDC-2 [ribosome profiling],hsTPH_E2K,Gly2,hsTPH_E2K,1mM Rhamnose,0.3,2hr
SRR9691771,4669594,354889144,76,131,SRX6450865,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104584,SAMN12283920,simple,562,Escherichia coli,GSM3942280,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-1 [ribosome profiling],hsTPH_N158trunc,Gly2,hsTPH_N158trunc,1mM Rhamnose,0.3,2hr
SRR9691772,4762395,361942020,76,132,SRX6450865,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104584,SAMN12283920,simple,562,Escherichia coli,GSM3942280,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-1 [ribosome profiling],hsTPH_N158trunc,Gly2,hsTPH_N158trunc,1mM Rhamnose,0.3,2hr
SRR9691773,4810984,365634784,76,134,SRX6450865,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104584,SAMN12283920,simple,562,Escherichia coli,GSM3942280,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-1 [ribosome profiling],hsTPH_N174trunc,Gly2,hsTPH_N174trunc,1mM Rhamnose,0.3,2hr
SRR9691774,5197845,395036220,76,139,SRX6450865,,OTHER,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP214776,PRJNA554781,1,"",SRS5104584,SAMN12283920,simple,562,Escherichia coli,GSM3942280,GEO,SRA921338,07,2022,Makar,rnTDC-trunc,rnTDC-trunc-1 [ribosome profiling],hsTPH_N174trunc,Gly2,hsTPH_N174trunc,1mM Rhamnose,0.3,2hr
